id,num_trials_performed,average_action_prob,model_acc,money_sensitivity,difficulty_sensitivity2,difficulty_sensitivity3,control_sensitivity,unchosen_bonus,optimism_bias,simfit_money_sensitivity,simfit_difficulty_sensitivity2,simfit_difficulty_sensitivity3,simfit_control_sensitivity,simfit_unchosen_bonus,simfit_optimism_bias
5e668d33ffed4c410e662f8a,132,0.884825774475403,0.924242424242424,1.56865781797031,-0.384985932481114,0.264296654604622,0.686968343710002,-0.660886678149974,0.0931549163549618,1.41730687241296,-0.474326357635459,0.0221729010892738,0.798158944437033,-0.592952383548367,0.100418269277911
5f0fab5abdec9a1aff2b2744,132,0.558568205440889,0.537878787878788,0.735055620904666,-0.183011400451276,-0.711149429339504,-0.292347508026391,-0.338369461704436,0.114388155700789,0.686222228842764,-0.441667144554904,-0.637486296318046,-0.257092892787103,-0.336991287424767,0.111443949954336
665dad37740a458b78ae5c71,132,0.352784128613088,0.0303030303030303,0.406480683811622,-0.00941428695836601,0.493892676680118,-0.175995946800336,0.0759639559690222,0.0930129893357494,0.470597790973643,0.486981146645738,1.10055753516643,0.167536735376524,0.237645343181713,0.0916482001982948
66eebc1a09c4c8c4a1447329,132,0.504354511362893,0.492424242424242,0.274187744983087,0.181469459397553,-0.0603698812918547,0.239148678983769,-0.383174540688999,0.0760547098221923,-0.238366870705556,-0.283962363973057,0.734966259709246,0.0620422578641289,-0.441090239799048,0.105775119928155
carter_test,132,0.63217793251494,0.704545454545455,0.926201576752095,-0.7103272435658,-0.885062834080304,0.729426120129437,-0.333608316711999,0.125266856937614,1.13198325390178,-0.379713554800359,-0.43774887952245,0.643427442246362,-0.207977244507045,0.104644632521085
participant,85,0.45132519643099,0.4,0.598791349339679,0.474840592997177,0.105234281432493,0.870510005405676,-0.165701287070953,0.10602458614333,0.78418807787969,0.516390133080806,0.0687832617585497,1.0075440536041,-0.0982399659188944,0.0921480275568024
