id,num_trials_performed,average_action_prob,model_acc,money_sensitivity,prior_money_sensitivity,difficulty_sensitivity2,prior_difficulty_sensitivity2,difficulty_sensitivity3,prior_difficulty_sensitivity3,control_sensitivity,prior_control_sensitivity,unchosen_bonus,prior_unchosen_bonus,optimism_bias,prior_optimism_bias,simfit_money_sensitivity,simfit_difficulty_sensitivity2,simfit_difficulty_sensitivity3,simfit_control_sensitivity,simfit_unchosen_bonus,simfit_optimism_bias
5e668d33ffed4c410e662f8a,132,0.885581864008728,0.924242424242424,1.44260120717293,0,-0.488099978418918,0,0.209871289038374,0,0.573225150374818,0,-0.635082220580882,0,-0.35419139090578,0,1.41386838519244,-0.478618751578884,0.0151480299521129,0.794624720154029,-0.591741618017931,0.0752521047154394
5f0fab5abdec9a1aff2b2744,132,0.561862332451739,0.537878787878788,0.79218160242419,0,-0.0581611828218635,0,-0.595971706277192,0,-0.199587937893765,0,-0.346386401942964,0,0.646794297753591,0,0.785358352661164,-0.506802980453079,-0.766738703358184,-0.0615620135385697,-0.334257618444803,0.671272514468756
665dad37740a458b78ae5c71,132,0.355332423529001,0.0681818181818182,0.348615411468202,0,-0.0886949603620894,0,0.394020425756968,0,-0.237075612266533,0,0.0943744028742896,0,-0.34459229096546,0,0.374845513751919,0.302654709100969,0.911565571442122,0.133805410383408,0.250233027396875,-0.420422558428623
66eebc1a09c4c8c4a1447329,132,0.519201757426855,0.545454545454545,0.0357681532854049,0,-0.162792839519317,0,-0.456985242098503,0,0.045740999294243,0,-0.299992057104712,0,-1.22033680188793,0,-0.205449478545982,-0.17061834463122,0.0979169693657925,-0.0928570478526923,-0.362964616878769,-0.512054437426832
carter_test,132,0.636292389499317,0.696969696969697,1.04283190631684,0,-0.534992400888869,0,-0.77549695182919,0,0.873612256526933,0,-0.341630247996063,0,0.895752484266944,0,0.88911651922438,-0.16211833980516,-0.356901764228327,0.684349521186438,-0.279831723407698,0.779190308603642
participant,85,0.453190194158602,0.4,0.631712242677685,0,0.51913754632933,0,0.158081399535878,0,0.911294892247497,0,-0.170487046104091,0,0.347236198791145,0,0.700455282923436,0.413875559303175,-0.0921048124306288,0.970202504150727,-0.124974583012709,-0.136998388079134
