id,num_trials_performed,money_sensitivity,difficulty_sensitivity2,difficulty_sensitivity3,control_sensitivity,unchosen_bonus,optimism_bias,average_action_prob,model_acc,simfit_money_sensitivity,simfit_difficulty_sensitivity2,simfit_difficulty_sensitivity3,simfit_control_sensitivity,simfit_unchosen_bonus,simfit_optimism_bias
5e668d33ffed4c410e662f8a,132,1.44260120672981,-0.488099978517805,0.209871288965348,0.573225150103582,-0.635082220652856,-0.354191391233884,0.885581864004031,0.924242424242424,1.4138683852196,-0.478618751392682,0.0151480300745857,0.794624720174835,-0.59174161802399,0.0752521048227029
5f0fab5abdec9a1aff2b2744,132,0.792181602561806,-0.0581611825492604,-0.595971706102389,-0.199587937921393,-0.346386401935703,0.646794297893018,0.561862332455308,0.537878787878788,0.785358352930457,-0.50680297972464,-0.76673870271355,-0.0615620132016738,-0.334257618445546,0.671272515306243
665dad37740a458b78ae5c71,132,0.348615411195116,-0.0886949605973172,0.394020425065297,-0.237075612198235,0.0943744028278985,-0.34459229137658,0.355332423515945,0.0681818181818182,0.374845513554999,0.302654709319103,0.911565572048446,0.133805410164245,0.250233027433702,-0.42042255852346
66eebc1a09c4c8c4a1447329,132,0.0357681533528451,-0.162792839430809,-0.456985242016994,0.0457409993174687,-0.299992057106283,-1.22033680178721,0.519201757425454,0.545454545454545,-0.205449476944168,-0.170618341406308,0.0979169725905991,-0.0928570464255487,-0.362964616947683,-0.512054433944738
carter_test,132,1.0428319063154,-0.534992400893676,-0.775496951830264,0.873612256520759,-0.341630247995714,0.895752484245992,0.636292389499162,0.696969696969697,0.889116521231758,-0.162118336066326,-0.356901761058763,0.684349523028854,-0.279831723262178,0.779190313401977
participant,85,0.631712243167147,0.519137547455567,0.158081400227967,0.911294892883827,-0.170487046029205,0.347236199793742,0.453190194182155,0.4,0.700455283708791,0.413875559947333,-0.0921048121605852,0.970202504724153,-0.124974582926696,-0.136998387312829
