id,num_trials_performed,average_action_prob,model_acc,money_sensitivity,difficulty_sensitivity2,difficulty_sensitivity3,control_sensitivity,unchosen_bonus,optimism_bias,simfit_money_sensitivity,simfit_difficulty_sensitivity2,simfit_difficulty_sensitivity3,simfit_control_sensitivity,simfit_unchosen_bonus,simfit_optimism_bias
5e668d33ffed4c410e662f8a,132,0.885508576117067,0.924242424242424,1.45714856932337,-0.475905343607619,0.216173763564883,0.586292906448267,-0.637893557026242,-0.300540233939009,1.41971392649962,-0.471220429888957,0.0272738512541375,0.800698262218965,-0.59383262711438,0.11839525081494
5f0fab5abdec9a1aff2b2744,132,0.562166581633454,0.537878787878788,0.797626037994759,-0.0465501818382551,-0.585199703371517,-0.190973902248183,-0.347179665433759,0.695610376699525,0.786852093246965,-0.495555941596487,-0.756355995376975,-0.0562221021558967,-0.335181463899061,0.718449609934107
665dad37740a458b78ae5c71,132,0.355094220706015,0.0681818181818182,0.354012152660121,-0.0807563731568743,0.404129113541186,-0.231278297007355,0.092664586027446,-0.303167472569194,0.378699240491959,0.309903624400735,0.922129296796048,0.139420169449711,0.248794311875397,-0.381460752504876
66eebc1a09c4c8c4a1447329,132,0.518859850485809,0.545454545454545,0.0417919781677034,-0.154520631947234,-0.446914220388305,0.0496290125416942,-0.301800842700958,-1.18664287322257,-0.199105635111994,-0.164544435542465,0.101368792846807,-0.0865061681443954,-0.364340191827991,-0.483158073536079
carter_test,132,0.636568346240709,0.696969696969697,1.05008849118334,-0.524552488980026,-0.769331166871539,0.882575277313645,-0.342223000738641,0.940860436326606,0.895535109693295,-0.150159684112002,-0.345654427357905,0.691649799907485,-0.280493142369204,0.824668825812207
participant,85,0.45357211796571,0.4,0.638434523527599,0.528012870696668,0.168589346404577,0.919568595329549,-0.171494380584423,0.394965807024633,0.708032646826633,0.423532141909795,-0.0846555752012235,0.975813074208931,-0.125678306323002,-0.100856729564134
