instruction_mouse.x,instruction_mouse.y,instruction_mouse.leftButton,instruction_mouse.midButton,instruction_mouse.rightButton,instruction_mouse.clicked_name,introduce_general.thisRepN,introduce_general.thisTrialN,introduce_general.thisN,introduce_general.thisIndex,introduce_general.ran,thisInstruction,participant,session,game version,date,expName,psychopyVersion,OS,frameRate,PROLIFIC PID,STUDY ID,SESSION ID,move_resp.keys,move_resp.rt,end_resp.keys,phase,condition,trial_num,time_limit,completion_time,left_right_steps,number_of_obsticle_blocks,number_of_tree_blocks,quest_complete,responsivity_summary,av_inter_brainslug_intervals,proportion_jitter,jitter_direction_proportion_right,calibration_phase.thisRepN,calibration_phase.thisTrialN,calibration_phase.thisN,calibration_phase.thisIndex,calibration_phase.ran,BlockLabel,nObsticles,backgroundImage,phaseLabel,n_side_steps,success_im,gameover_im,success_condition,introduce_learning_or_choice.thisRepN,introduce_learning_or_choice.thisTrialN,introduce_learning_or_choice.thisN,introduce_learning_or_choice.thisIndex,introduce_learning_or_choice.ran,choice_resp.keys,chosen_quest,unchosen_quest,choice_resp_3afc.keys,choice_resp_3afc.rt,unchosen_quests,forced_choice_trial.thisRepN,forced_choice_trial.thisTrialN,forced_choice_trial.thisN,forced_choice_trial.thisIndex,forced_choice_trial.ran,enjoyment_slider.response,enjoyment_slider.rt,effort_slider.response,effort_slider.rt,show_loop2.thisRepN,show_loop2.thisTrialN,show_loop2.thisN,show_loop2.thisIndex,show_loop2.ran,trials_per_block.thisRepN,trials_per_block.thisTrialN,trials_per_block.thisN,trials_per_block.thisIndex,trials_per_block.ran,decision_phase_AFC.thisRepN,decision_phase_AFC.thisTrialN,decision_phase_AFC.thisN,decision_phase_AFC.thisIndex,decision_phase_AFC.ran,blockN,BlockLabel1,questIm1,BlockLabel2,questIm2,BlockLabel3,questIm3,quest_condition,showForcedChoice.thisRepN,showForcedChoice.thisTrialN,showForcedChoice.thisN,showForcedChoice.thisIndex,showForcedChoice.ran
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,"[""down"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""down""]","[0.6098000000119157,1.2225999999940456,1.5914000000059616,2.709900000005959,2.9849999999999994,3.2719000000059566,3.8058000000119137,4.163699999988083,4.581800000011924,5.059199999988081,5.334900000005959,5.556300000011916,5.783500000000004,6.213800000011915,6.417400000005955,6.6284000000059535,7.043900000005962,7.248699999988077,7.466599999994045,7.611300000011923,7.831000000000003,7.974300000011922,8.122400000005953,8.34659999999404,8.797400000005965,9.088599999994045,9.43859999999404,9.588400000005961]",,calibration,With Brainslug Difficult 1 No Money,4,9.90175,9.969,11,3,0,FALSE,na,na,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 1 No Money,6,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,10,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 1 With Money,6,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,With Brainslug Difficult 2 No Money,With Brainslug Difficult 1 No Money,down,0.1225,"[""With Brainslug Difficult 1 No Money"",""With Brainslug Difficult 2 With Money""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,No Brainslug No Barriers With Money,0,images/assets/snowy_money.jpg,learning,10,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,1,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,"[""left"",""left"",""down"",""right"",""right"",""right"",""right"",""left"",""left"",""right"",""left"",""left"",""left"",""right"",""right"",""left"",""right"",""left"",""right""]","[0.8832999999821141,1.4075999999940478,1.4780999999940434,2.37089999997616,2.7262999999821176,3.071799999982119,3.513899999976161,4.766299999982124,5.749699999988081,6.7650999999940495,7.155299999982134,7.610899999976169,7.959599999994069,8.24379999998213,8.508199999988094,8.654099999994045,9.066599999994068,9.278899999976161,9.837899999976187]",,calibration,With Brainslug Difficult 2 No Money,5,9.90175,9.9345,8,5,0,FALSE,na,na,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 2 No Money,12,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 2 With Money,12,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 1 No Money,6,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,4,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b0b77a9d282ff00015b7531,001,3,2025-04-15_06h47.22.412,avatar_quest_3AFC_legacy,2022.1.3,Win32,119.047619,5b0b77a9d282ff00015b7531,67fe37cb3bd870bba73819bd,67fe38980acf42f4c0d2b490,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 2 No Money,12,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,5,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
