instruction_mouse.x,instruction_mouse.y,instruction_mouse.leftButton,instruction_mouse.midButton,instruction_mouse.rightButton,instruction_mouse.clicked_name,introduce_general.thisRepN,introduce_general.thisTrialN,introduce_general.thisN,introduce_general.thisIndex,introduce_general.ran,thisInstruction,participant,session,game version,date,expName,psychopyVersion,OS,frameRate,PROLIFIC PID,STUDY ID,SESSION ID,move_resp.keys,move_resp.rt,end_resp.keys,phase,condition,trial_num,time_limit,completion_time,left_right_steps,number_of_obsticle_blocks,number_of_tree_blocks,quest_complete,responsivity_summary,av_inter_brainslug_intervals,proportion_jitter,jitter_direction_proportion_right,calibration_phase.thisRepN,calibration_phase.thisTrialN,calibration_phase.thisN,calibration_phase.thisIndex,calibration_phase.ran,BlockLabel,nObsticles,backgroundImage,phaseLabel,n_side_steps,success_im,gameover_im,success_condition,introduce_learning_or_choice.thisRepN,introduce_learning_or_choice.thisTrialN,introduce_learning_or_choice.thisN,introduce_learning_or_choice.thisIndex,introduce_learning_or_choice.ran,choice_resp.keys,chosen_quest,unchosen_quest,choice_resp_3afc.keys,choice_resp_3afc.rt,unchosen_quests,forced_choice_trial.thisRepN,forced_choice_trial.thisTrialN,forced_choice_trial.thisN,forced_choice_trial.thisIndex,forced_choice_trial.ran,enjoyment_slider.response,enjoyment_slider.rt,effort_slider.response,effort_slider.rt,show_loop2.thisRepN,show_loop2.thisTrialN,show_loop2.thisN,show_loop2.thisIndex,show_loop2.ran,trials_per_block.thisRepN,trials_per_block.thisTrialN,trials_per_block.thisN,trials_per_block.thisIndex,trials_per_block.ran
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 1 No Money,6,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 2 With Money,12,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,7,7,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug No Barriers With Money,0,images/assets/snowy_money.jpg,learning,10,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,8,8,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 2 No Money,12,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,9,9,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug No Barriers No Money,0,images/assets/snowy_original.jpg,learning,10,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,10,10,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug No Barriers No Money,0,images/assets/snowy_original.jpg,learning,10,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,With Brainslug Difficult 2 With Money,With Brainslug Difficult 1 No Money,right,1.7684,"[""With Brainslug Difficult 1 No Money"",""With Brainslug Difficult 2 No Money""]",0,0,0,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 2 No Money,12,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,1,1,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 1 No Money,6,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,2,2,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug No Barriers With Money,0,images/assets/snowy_money.jpg,learning,10,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,3,3,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 2 No Money,12,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,4,4,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,"[""right"",""left"",""right"",""left"",""down"",""left"",""down"",""up"",""left"",""left"",""left"",""down"",""down"",""right"",""up"",""left"",""right"",""right"",""left""]","[0.5824999999999818,1.0631000000237236,1.8158000000119046,2.207600000023831,3.2309999999999945,3.718499999999949,4.264399999976149,4.547899999976153,5.382100000023684,5.8603000000118755,6.286300000011806,6.45619999998803,6.971800000011854,7.194100000023809,7.569399999975985,8.063600000023825,8.860500000000002,9.221800000011854,9.698699999988094]",,calibration,With Brainslug Difficult 2 With Money,6,9.9017,9.9124,5,3,0,FALSE,na,na,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 2 With Money,12,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,5,5,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 1 No Money,6,images/assets/snowy_original.jpg,learning,20,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,6,6,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 2 With Money,12,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug Difficult 1 With Money,6,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,8,8,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug No Barriers With Money,0,images/assets/snowy_money.jpg,learning,10,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug No Barriers No Money,0,images/assets/snowy_original.jpg,learning,10,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug No Barriers With Money,0,images/assets/snowy_money.jpg,learning,10,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,With Brainslug Difficult 2 With Money,With Brainslug Difficult 1 No Money,right,1.1811,"[""With Brainslug Difficult 1 No Money"",""With Brainslug Difficult 2 No Money""]",0,0,0,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,With Brainslug No Barriers No Money,0,images/assets/snowy_original.jpg,learning,10,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,1,1,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug No Barriers No Money,0,images/assets/snowy_original.jpg,learning,10,images/assets/success.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,2,2,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug No Barriers With Money,0,images/assets/snowy_money.jpg,learning,10,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,3,3,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,,67fc2a459a49ce63161903b2,001,3,2025-04-15_10h17.47.085,avatar_quest_3AFC_legacy,2022.1.3,Win32,59.88023952,67fc2a459a49ce63161903b2,67fe6e666cecbc9329ddf6d6,67fe72ec62e80c511bd32011,,,,,,,,,,,,,,,,,,,,,,No Brainslug Difficult 2 With Money,12,images/assets/snowy_money.jpg,learning,20,images/assets/success_money.jpg,images/assets/gameover.jpg,,,,,,,,,,,,,0,4,4,7,1,,,,,,,,,,,,,,
